date,Temp_out,Press_mm_hg,Windspeed,Visibility,lights,Appliances
2016-01-14 19:50,3.50,748.80,7.80,40.00,10,90
2016-01-14 20:00,3.40,748.80,8.00,40.00,20,90
2016-01-14 20:10,3.50,748.90,8.30,40.00,10,110
2016-01-14 20:20,3.60,748.90,8.70,40.00,30,140
2016-01-14 20:30,3.70,749.00,9.00,40.00,20,110
2016-01-14 20:40,3.80,749.00,9.30,40.00,20,100
2016-01-14 20:50,3.90,749.00,9.70,40.00,20,110
2016-01-14 21:00,4.00,749.10,10.00,40.00,20,130
2016-01-14 21:10,3.92,749.20,9.70,40.00,30,140
2016-01-14 21:20,3.83,749.20,9.30,40.00,20,130
2016-01-14 21:30,3.75,749.30,9.00,40.00,20,120
2016-01-14 21:40,3.67,749.40,8.70,40.00,10,100
2016-01-14 21:50,3.58,749.40,8.30,40.00,0,80
2016-01-14 22:00,3.50,749.50,8.00,40.00,10,50
2016-01-14 22:10,3.15,749.50,7.80,37.20,0,50
2016-01-14 22:20,2.80,749.50,7.70,34.30,0,50
2016-01-14 22:30,2.45,749.50,7.50,31.50,0,40
2016-01-14 22:40,2.10,749.60,7.30,28.70,0,50
2016-01-14 22:50,1.75,749.60,7.20,25.80,0,50
2016-01-14 23:00,1.40,749.60,7.00,23.00,0,50
2016-01-14 23:10,1.30,749.50,7.30,27.80,0,40
2016-01-14 23:20,1.20,749.50,7.70,32.70,0,30
2016-01-14 23:30,1.10,749.50,8.00,37.50,0,30
2016-01-14 23:40,1.00,749.40,8.30,42.30,0,40
2016-01-14 23:50,0.90,749.40,8.70,47.20,0,40
2016-01-15 00:00,0.80,749.30,9.00,52.00,0,50
2016-01-15 00:10,0.67,749.30,9.20,49.00,0,60
2016-01-15 00:20,0.53,749.30,9.30,46.00,0,50
2016-01-15 00:30,0.40,749.30,9.50,43.00,0,60
2016-01-15 00:40,0.27,749.20,9.70,40.00,0,50
2016-01-15 00:50,0.13,749.20,9.80,37.00,0,50
2016-01-15 01:00,0.00,749.20,10.00,34.00,0,50
2016-01-15 01:10,0.07,749.20,10.00,38.70,0,50
2016-01-15 01:20,0.13,749.30,10.00,43.30,0,50
2016-01-15 01:30,0.20,749.30,10.00,48.00,0,50
2016-01-15 01:40,0.27,749.30,10.00,52.70,0,60
2016-01-15 01:50,0.33,749.40,10.00,57.30,0,50
2016-01-15 02:00,0.40,749.40,10.00,62.00,0,50
2016-01-15 02:10,0.55,749.50,10.20,55.50,0,50
2016-01-15 02:20,0.70,749.60,10.30,49.00,0,50
2016-01-15 02:30,0.85,749.80,10.50,42.50,0,40
2016-01-15 02:40,1.00,749.90,10.70,36.00,0,50
2016-01-15 02:50,1.15,750.00,10.80,29.50,0,40
2016-01-15 03:00,1.30,750.10,11.00,23.00,0,30
2016-01-15 03:10,1.53,750.20,10.80,23.30,0,40
2016-01-15 03:20,1.77,750.30,10.70,23.70,0,30
2016-01-15 03:30,2.00,750.50,10.50,24.00,0,60
2016-01-15 03:40,2.23,750.60,10.30,24.30,0,50
2016-01-15 03:50,2.47,750.70,10.20,24.70,0,50
2016-01-15 04:00,2.70,750.80,10.00,25.00,0,40
2016-01-15 04:10,2.75,750.90,10.00,27.50,0,50
2016-01-15 04:20,2.80,751.00,10.00,30.00,0,60
2016-01-15 04:30,2.85,751.00,10.00,32.50,0,50
2016-01-15 04:40,2.90,751.10,10.00,35.00,0,50
2016-01-15 04:50,2.95,751.20,10.00,37.50,0,50
2016-01-15 05:00,3.00,751.30,10.00,40.00,0,50
2016-01-15 05:10,3.03,751.40,10.00,40.00,0,40
2016-01-15 05:20,3.07,751.50,10.00,40.00,0,50
2016-01-15 05:30,3.10,751.50,10.00,40.00,0,50
2016-01-15 05:40,3.13,751.60,10.00,40.00,0,50
2016-01-15 05:50,3.17,751.70,10.00,40.00,0,60
2016-01-15 06:00,3.20,751.80,10.00,40.00,0,50
2016-01-15 06:10,3.20,751.90,9.80,40.00,0,40
2016-01-15 06:20,3.20,752.00,9.70,40.00,0,50
2016-01-15 06:30,3.20,752.00,9.50,40.00,0,50
2016-01-15 06:40,3.20,752.10,9.30,40.00,0,50
2016-01-15 06:50,3.20,752.20,9.20,40.00,0,30
2016-01-15 07:00,3.20,752.30,9.00,40.00,10,70
2016-01-15 07:10,3.20,752.40,8.80,40.00,10,50
2016-01-15 07:20,3.20,752.50,8.70,40.00,10,50
2016-01-15 07:30,3.20,752.50,8.50,40.00,10,50
2016-01-15 07:40,3.20,752.60,8.30,40.00,0,50
2016-01-15 07:50,3.20,752.70,8.20,40.00,10,40
2016-01-15 08:00,3.20,752.80,8.00,40.00,10,50
2016-01-15 08:10,3.20,752.90,8.30,40.00,10,50
2016-01-15 08:20,3.20,752.90,8.70,40.00,10,150
2016-01-15 08:30,3.20,753.00,9.00,40.00,20,390
2016-01-15 08:40,3.20,753.10,9.30,40.00,10,390
2016-01-15 08:50,3.20,753.10,9.70,40.00,10,380
2016-01-15 09:00,3.20,753.20,10.00,40.00,10,400
2016-01-15 09:10,3.20,753.30,9.80,40.00,10,370
2016-01-15 09:20,3.20,753.40,9.70,40.00,10,310
2016-01-15 09:30,3.20,753.50,9.50,40.00,10,40
2016-01-15 09:40,3.20,753.50,9.30,40.00,0,50
2016-01-15 09:50,3.20,753.60,9.20,40.00,10,70
2016-01-15 10:00,3.20,753.70,9.00,40.00,10,60
2016-01-15 10:10,3.32,753.80,8.80,38.20,10,90
2016-01-15 10:20,3.43,753.90,8.70,36.30,10,60
2016-01-15 10:30,3.55,754.00,8.50,34.50,20,60
2016-01-15 10:40,3.67,754.10,8.30,32.70,0,100
2016-01-15 10:50,3.78,754.20,8.20,30.80,10,380
2016-01-15 11:00,3.90,754.30,8.00,29.00,10,390
2016-01-15 11:10,3.87,754.40,8.20,27.70,10,130
2016-01-15 11:20,3.83,754.40,8.30,26.30,0,60
2016-01-15 11:30,3.80,754.50,8.50,25.00,10,60
2016-01-15 11:40,3.77,754.60,8.70,23.70,10,50
2016-01-15 11:50,3.73,754.60,8.80,22.30,10,60
2016-01-15 12:00,3.70,754.70,9.00,21.00,10,60
2016-01-15 12:10,3.73,754.80,8.80,27.70,0,240
2016-01-15 12:20,3.77,754.80,8.70,34.30,10,80
2016-01-15 12:30,3.80,754.90,8.50,41.00,0,80
2016-01-15 12:40,3.83,754.90,8.30,47.70,0,400
2016-01-15 12:50,3.87,755.00,8.20,54.30,0,400
2016-01-15 13:00,3.90,755.00,8.00,61.00,10,460
2016-01-15 13:10,3.95,755.00,8.00,55.70,0,170
2016-01-15 13:20,4.00,755.00,8.00,50.30,0,210
2016-01-15 13:30,4.05,755.00,8.00,45.00,0,190
2016-01-15 13:40,4.10,755.00,8.00,39.70,0,70
2016-01-15 13:50,4.15,755.00,8.00,34.30,0,80
2016-01-15 14:00,4.20,755.00,8.00,29.00,10,60
2016-01-15 14:10,4.25,755.00,8.00,30.80,0,70
2016-01-15 14:20,4.30,755.10,8.00,32.70,0,60
2016-01-15 14:30,4.35,755.10,8.00,34.50,0,70
2016-01-15 14:40,4.40,755.20,8.00,36.30,0,60
2016-01-15 14:50,4.45,755.30,8.00,38.20,0,60
2016-01-15 15:00,4.50,755.30,8.00,40.00,0,60
2016-01-15 15:10,4.03,755.50,7.80,36.80,0,60
2016-01-15 15:20,3.57,755.60,7.70,33.70,0,60
2016-01-15 15:30,3.10,755.80,7.50,30.50,10,50
2016-01-15 15:40,2.63,755.90,7.30,27.30,0,50
2016-01-15 15:50,2.17,756.00,7.20,24.20,0,60
2016-01-15 16:00,1.70,756.20,7.00,21.00,0,50
2016-01-15 16:10,1.78,756.30,7.00,27.70,0,50
2016-01-15 16:20,1.87,756.30,7.00,34.30,0,70
2016-01-15 16:30,1.95,756.40,7.00,41.00,0,50
2016-01-15 16:40,2.03,756.50,7.00,47.70,0,60
2016-01-15 16:50,2.12,756.50,7.00,54.30,0,60
2016-01-15 17:00,2.20,756.60,7.00,61.00,0,90
2016-01-15 17:10,2.32,756.70,6.70,54.70,10,100
2016-01-15 17:20,2.43,756.80,6.30,48.30,0,90
2016-01-15 17:30,2.55,757.00,6.00,42.00,10,100
2016-01-15 17:40,2.67,757.10,5.70,35.70,0,110
2016-01-15 17:50,2.78,757.20,5.30,29.30,10,100
2016-01-15 18:00,2.90,757.30,5.00,23.00,0,80
2016-01-15 18:10,2.83,757.40,5.30,29.70,10,110
2016-01-15 18:20,2.77,757.50,5.70,36.30,10,260
2016-01-15 18:30,2.70,757.60,6.00,43.00,10,350
2016-01-15 18:40,2.63,757.80,6.30,49.70,10,500
2016-01-15 18:50,2.57,757.90,6.70,56.30,10,370
2016-01-15 19:00,2.50,758.00,7.00,63.00,20,330
2016-01-15 19:10,2.50,758.10,6.70,63.20,10,100
2016-01-15 19:20,2.50,758.30,6.30,63.30,20,110
2016-01-15 19:30,2.50,758.40,6.00,63.50,20,140
2016-01-15 19:40,2.50,758.50,5.70,63.70,30,310
2016-01-15 19:50,2.50,758.70,5.30,63.80,20,330
2016-01-15 20:00,2.50,758.80,5.00,64.00,20,190
2016-01-15 20:10,2.45,758.90,4.80,64.00,20,160
2016-01-15 20:20,2.40,759.00,4.70,64.00,30,160
2016-01-15 20:30,2.35,759.00,4.50,64.00,10,480
2016-01-15 20:40,2.30,759.10,4.30,64.00,20,280
2016-01-15 20:50,2.25,759.20,4.20,64.00,20,130
2016-01-15 21:00,2.20,759.30,4.00,64.00,20,150
2016-01-15 21:10,2.20,759.40,4.00,57.20,20,140
2016-01-15 21:20,2.20,759.50,4.00,50.30,20,130
2016-01-15 21:30,2.20,759.60,4.00,43.50,20,130
2016-01-15 21:40,2.20,759.80,4.00,36.70,20,340
2016-01-15 21:50,2.20,759.90,4.00,29.80,10,490
2016-01-15 22:00,2.20,760.00,4.00,23.00,10,230
2016-01-15 22:10,2.28,760.10,3.80,25.80,10,360
2016-01-15 22:20,2.37,760.20,3.70,28.70,10,410
2016-01-15 22:30,2.45,760.30,3.50,31.50,0,150
2016-01-15 22:40,2.53,760.40,3.30,34.30,10,80
2016-01-15 22:50,2.62,760.50,3.20,37.20,10,80
2016-01-15 23:00,2.70,760.60,3.00,40.00,10,70
2016-01-15 23:10,2.65,760.70,3.00,38.00,10,70
2016-01-15 23:20,2.60,760.80,3.00,36.00,0,70
2016-01-15 23:30,2.55,760.90,3.00,34.00,10,60
2016-01-15 23:40,2.50,760.90,3.00,32.00,10,60
2016-01-15 23:50,2.45,761.00,3.00,30.00,10,50
2016-01-16 00:00,2.40,761.10,3.00,28.00,0,50
2016-01-16 00:10,2.38,761.20,3.20,29.00,0,50
2016-01-16 00:20,2.35,761.20,3.30,30.00,0,30
2016-01-16 00:30,2.33,761.30,3.50,31.00,0,20
2016-01-16 00:40,2.30,761.30,3.70,32.00,0,40
2016-01-16 00:50,2.27,761.40,3.80,33.00,0,50
2016-01-16 01:00,2.25,761.50,4.00,34.00,0,50
2016-01-16 01:10,2.23,761.50,4.20,35.00,0,50
2016-01-16 01:20,2.20,761.60,4.30,36.00,0,60
2016-01-16 01:30,2.17,761.60,4.50,37.00,0,50
2016-01-16 01:40,2.15,761.70,4.70,38.00,0,60
2016-01-16 01:50,2.13,761.70,4.80,39.00,0,50
2016-01-16 02:00,2.10,761.80,5.00,40.00,0,40
2016-01-16 02:10,2.00,761.90,4.50,40.00,0,50
2016-01-16 02:20,1.90,761.90,4.00,40.00,0,50
2016-01-16 02:30,1.80,762.00,3.50,40.00,0,50
2016-01-16 02:40,1.70,762.10,3.00,40.00,0,50
2016-01-16 02:50,1.60,762.10,2.50,40.00,0,40
2016-01-16 03:00,1.50,762.20,2.00,40.00,0,30
2016-01-16 03:10,1.35,762.20,2.00,37.20,0,30
2016-01-16 03:20,1.20,762.20,2.00,34.30,0,40
2016-01-16 03:30,1.05,762.30,2.00,31.50,0,50
2016-01-16 03:40,0.90,762.30,2.00,28.70,0,50
2016-01-16 03:50,0.75,762.30,2.00,25.80,0,50
2016-01-16 04:00,0.60,762.30,2.00,23.00,0,50
2016-01-16 04:10,0.60,762.40,2.20,22.50,0,60
2016-01-16 04:20,0.60,762.40,2.30,22.00,0,50
2016-01-16 04:30,0.60,762.50,2.50,21.50,0,50
2016-01-16 04:40,0.60,762.50,2.70,21.00,0,40
2016-01-16 04:50,0.60,762.50,2.80,20.50,0,50
2016-01-16 05:00,0.60,762.60,3.00,20.00,0,50
2016-01-16 05:10,0.58,762.50,3.00,20.00,0,50
2016-01-16 05:20,0.57,762.50,3.00,20.00,0,50
2016-01-16 05:30,0.55,762.50,3.00,20.00,0,30
2016-01-16 05:40,0.53,762.40,3.00,20.00,0,30
2016-01-16 05:50,0.52,762.40,3.00,20.00,0,30
2016-01-16 06:00,0.50,762.30,3.00,20.00,0,50
2016-01-16 06:10,0.58,762.30,3.00,27.20,0,50
2016-01-16 06:20,0.67,762.30,3.00,34.30,0,40
2016-01-16 06:30,0.75,762.40,3.00,41.50,0,60
2016-01-16 06:40,0.83,762.40,3.00,48.70,0,60
2016-01-16 06:50,0.92,762.40,3.00,55.80,0,50
2016-01-16 07:00,1.00,762.40,3.00,63.00,0,50
2016-01-16 07:10,1.03,762.40,3.00,63.00,0,50
2016-01-16 07:20,1.07,762.40,3.00,63.00,0,220
2016-01-16 07:30,1.10,762.50,3.00,63.00,10,390
2016-01-16 07:40,1.13,762.50,3.00,63.00,10,380
2016-01-16 07:50,1.17,762.50,3.00,63.00,10,390
2016-01-16 08:00,1.20,762.50,3.00,63.00,10,390
2016-01-16 08:10,1.22,762.50,3.00,63.00,10,240
2016-01-16 08:20,1.23,762.60,3.00,63.00,10,40
2016-01-16 08:30,1.25,762.60,3.00,63.00,10,70
2016-01-16 08:40,1.27,762.70,3.00,63.00,0,50
2016-01-16 08:50,1.28,762.80,3.00,63.00,0,50
2016-01-16 09:00,1.30,762.80,3.00,63.00,0,70
2016-01-16 09:10,1.42,762.90,3.00,55.80,0,60
2016-01-16 09:20,1.53,763.00,3.00,48.70,0,70
2016-01-16 09:30,1.65,763.00,3.00,41.50,0,60
2016-01-16 09:40,1.77,763.10,3.00,34.30,0,50
2016-01-16 09:50,1.88,763.20,3.00,27.20,0,60
2016-01-16 10:00,2.00,763.30,3.00,20.00,0,60
2016-01-16 10:10,2.25,763.30,3.00,20.00,0,80
2016-01-16 10:20,2.50,763.30,3.00,20.00,0,100
2016-01-16 10:30,2.75,763.40,3.00,20.00,0,60
2016-01-16 10:40,3.00,763.40,3.00,20.00,0,70
2016-01-16 10:50,3.25,763.40,3.00,20.00,0,60
2016-01-16 11:00,3.50,763.40,3.00,20.00,0,60
2016-01-16 11:10,3.70,763.50,3.00,20.50,0,50
2016-01-16 11:20,3.90,763.60,3.00,21.00,0,50
2016-01-16 11:30,4.10,763.60,3.00,21.50,0,40
2016-01-16 11:40,4.30,763.70,3.00,22.00,0,50
2016-01-16 11:50,4.50,763.80,3.00,22.50,0,70
2016-01-16 12:00,4.70,763.90,3.00,23.00,0,60
2016-01-16 12:10,4.90,763.90,3.30,23.70,0,60
2016-01-16 12:20,5.10,763.80,3.70,24.30,0,80
2016-01-16 12:30,5.30,763.80,4.00,25.00,0,80
2016-01-16 12:40,5.50,763.80,4.30,25.70,0,80
2016-01-16 12:50,5.70,763.70,4.70,26.30,0,90
2016-01-16 13:00,5.90,763.70,5.00,27.00,0,90
2016-01-16 13:10,5.88,763.70,4.80,29.20,0,100
2016-01-16 13:20,5.87,763.70,4.70,31.30,0,80
2016-01-16 13:30,5.85,763.70,4.50,33.50,0,90
2016-01-16 13:40,5.83,763.70,4.30,35.70,0,80
2016-01-16 13:50,5.82,763.70,4.20,37.80,0,80
2016-01-16 14:00,5.80,763.70,4.00,40.00,0,80
2016-01-16 14:10,5.70,763.70,4.50,40.00,0,80
2016-01-16 14:20,5.60,763.70,5.00,40.00,0,90
2016-01-16 14:30,5.50,763.70,5.50,40.00,0,70
2016-01-16 14:40,5.40,763.70,6.00,40.00,0,50
2016-01-16 14:50,5.30,763.70,6.50,40.00,10,60
2016-01-16 15:00,5.20,763.70,7.00,40.00,10,70
2016-01-16 15:10,5.02,763.90,6.50,44.20,10,80
2016-01-16 15:20,4.83,764.10,6.00,48.30,10,70
2016-01-16 15:30,4.65,764.30,5.50,52.50,10,370
2016-01-16 15:40,4.47,764.40,5.00,56.70,20,410
2016-01-16 15:50,4.28,764.60,4.50,60.80,10,250
2016-01-16 16:00,4.10,764.80,4.00,65.00,10,80
2016-01-16 16:10,3.68,764.70,3.80,60.80,10,70
2016-01-16 16:20,3.27,764.70,3.70,56.70,0,70
2016-01-16 16:30,2.85,764.60,3.50,52.50,10,80
2016-01-16 16:40,2.43,764.50,3.30,48.30,20,70
2016-01-16 16:50,2.02,764.50,3.20,44.20,20,80
2016-01-16 17:00,1.60,764.40,3.00,40.00,20,80
2016-01-16 17:10,1.75,764.50,3.70,40.00,20,150
2016-01-16 17:20,1.90,764.50,4.30,40.00,30,380
2016-01-16 17:30,2.05,764.50,5.00,40.00,30,290
2016-01-16 17:40,2.20,764.60,5.70,40.00,20,270
2016-01-16 17:50,2.35,764.60,6.30,40.00,30,420
2016-01-16 18:00,2.50,764.70,7.00,40.00,20,280
2016-01-16 18:10,2.42,764.80,6.30,40.00,20,300
2016-01-16 18:20,2.33,764.80,5.70,40.00,30,350
2016-01-16 18:30,2.25,764.90,5.00,40.00,20,270
2016-01-16 18:40,2.17,765.00,4.30,40.00,20,560
2016-01-16 18:50,2.08,765.00,3.70,40.00,30,1080
2016-01-16 19:00,2.00,765.10,3.00,40.00,20,750
2016-01-16 19:10,1.80,765.10,2.70,40.00,10,390
2016-01-16 19:20,1.60,765.00,2.30,40.00,10,350
2016-01-16 19:30,1.40,765.00,2.00,40.00,10,340
2016-01-16 19:40,1.20,765.00,1.70,40.00,20,290
2016-01-16 19:50,1.00,764.90,1.30,40.00,40,230
2016-01-16 20:00,0.80,764.90,1.00,40.00,30,120
2016-01-16 20:10,0.73,764.90,1.70,35.70,40,110
2016-01-16 20:20,0.67,765.00,2.30,31.30,40,100
2016-01-16 20:30,0.60,765.00,3.00,27.00,40,110
2016-01-16 20:40,0.53,765.00,3.70,22.70,40,130
2016-01-16 20:50,0.47,765.10,4.30,18.30,30,140
2016-01-16 21:00,0.40,765.10,5.00,14.00,30,110
2016-01-16 21:10,0.42,765.00,4.50,15.50,20,100
2016-01-16 21:20,0.43,765.00,4.00,17.00,30,100
2016-01-16 21:30,0.45,765.00,3.50,18.50,20,110
2016-01-16 21:40,0.47,764.90,3.00,20.00,20,110
2016-01-16 21:50,0.48,764.90,2.50,21.50,20,190
2016-01-16 22:00,0.50,764.80,2.00,23.00,20,450
2016-01-16 22:10,0.58,764.80,2.20,24.00,20,210
2016-01-16 22:20,0.67,764.70,2.30,25.00,30,100
2016-01-16 22:30,0.75,764.60,2.50,26.00,20,90
2016-01-16 22:40,0.83,764.60,2.70,27.00,20,90
2016-01-16 22:50,0.92,764.50,2.80,28.00,20,80
2016-01-16 23:00,1.00,764.50,3.00,29.00,20,70
2016-01-16 23:10,0.92,764.50,2.80,27.50,10,70
2016-01-16 23:20,0.83,764.50,2.70,26.00,10,70
2016-01-16 23:30,0.75,764.50,2.50,24.50,0,60
2016-01-16 23:40,0.67,764.50,2.30,23.00,0,30
2016-01-16 23:50,0.58,764.50,2.20,21.50,0,30
2016-01-17 00:00,0.50,764.50,2.00,20.00,0,30
2016-01-17 00:10,0.55,764.50,2.20,27.50,0,40
2016-01-17 00:20,0.60,764.50,2.30,35.00,0,50
2016-01-17 00:30,0.65,764.50,2.50,42.50,0,60
2016-01-17 00:40,0.70,764.50,2.70,50.00,0,50
2016-01-17 00:50,0.75,764.50,2.80,57.50,0,50
2016-01-17 01:00,0.80,764.50,3.00,65.00,0,50
2016-01-17 01:10,0.83,764.50,3.00,58.00,0,50
2016-01-17 01:20,0.87,764.60,3.00,51.00,0,50
2016-01-17 01:30,0.90,764.60,3.00,44.00,0,50
2016-01-17 01:40,0.93,764.70,3.00,37.00,0,50
2016-01-17 01:50,0.97,764.80,3.00,30.00,0,60
2016-01-17 02:00,1.00,764.80,3.00,23.00,0,50
2016-01-17 02:10,0.90,764.80,3.20,23.50,0,60
2016-01-17 02:20,0.80,764.70,3.30,24.00,0,50
2016-01-17 02:30,0.70,764.60,3.50,24.50,0,40
2016-01-17 02:40,0.60,764.60,3.70,25.00,0,30
2016-01-17 02:50,0.50,764.50,3.80,25.50,0,30
2016-01-17 03:00,0.40,764.50,4.00,26.00,0,30
2016-01-17 03:10,0.43,764.50,3.70,28.30,0,60
2016-01-17 03:20,0.47,764.40,3.30,30.70,0,50
2016-01-17 03:30,0.50,764.40,3.00,33.00,0,60
2016-01-17 03:40,0.53,764.40,2.70,35.30,0,50
2016-01-17 03:50,0.57,764.30,2.30,37.70,0,50
2016-01-17 04:00,0.60,764.30,2.00,40.00,0,50
2016-01-17 04:10,0.58,764.30,2.20,40.00,0,40
2016-01-17 04:20,0.57,764.20,2.30,40.00,0,60
2016-01-17 04:30,0.55,764.20,2.50,40.00,0,50
2016-01-17 04:40,0.53,764.20,2.70,40.00,0,60
2016-01-17 04:50,0.52,764.10,2.80,40.00,0,50
2016-01-17 05:00,0.50,764.10,3.00,40.00,0,50
2016-01-17 05:10,0.48,764.10,3.00,38.00,0,40
2016-01-17 05:20,0.47,764.10,3.00,36.00,0,50
2016-01-17 05:30,0.45,764.10,3.00,34.00,0,50
2016-01-17 05:40,0.43,764.10,3.00,32.00,0,30
2016-01-17 05:50,0.42,764.10,3.00,30.00,0,40
2016-01-17 06:00,0.40,764.10,3.00,28.00,0,30
2016-01-17 06:10,0.42,764.10,3.00,28.00,0,50
2016-01-17 06:20,0.43,764.20,3.00,28.00,0,50
2016-01-17 06:30,0.45,764.20,3.00,28.00,0,40
2016-01-17 06:40,0.47,764.20,3.00,28.00,0,50
2016-01-17 06:50,0.48,764.30,3.00,28.00,0,50
2016-01-17 07:00,0.50,764.30,3.00,28.00,0,170
2016-01-17 07:10,0.28,764.40,2.80,27.30,0,400
2016-01-17 07:20,0.07,764.40,2.70,26.70,10,390
2016-01-17 07:30,-0.15,764.50,2.50,26.00,10,370
2016-01-17 07:40,-0.37,764.60,2.30,25.30,10,390
2016-01-17 07:50,-0.58,764.60,2.20,24.70,10,370
2016-01-17 08:00,-0.80,764.70,2.00,24.00,10,380
2016-01-17 08:10,-0.80,764.70,2.00,24.70,10,100
2016-01-17 08:20,-0.80,764.70,2.00,25.30,20,90
2016-01-17 08:30,-0.80,764.80,2.00,26.00,10,470
2016-01-17 08:40,-0.80,764.80,2.00,26.70,0,320
2016-01-17 08:50,-0.80,764.80,2.00,27.30,0,270
2016-01-17 09:00,-0.80,764.80,2.00,28.00,0,260
2016-01-17 09:10,-0.63,764.90,1.80,28.20,0,230
2016-01-17 09:20,-0.47,764.90,1.70,28.30,10,470
2016-01-17 09:30,-0.30,765.00,1.50,28.50,0,400
2016-01-17 09:40,-0.13,765.00,1.30,28.70,0,290
2016-01-17 09:50,0.03,765.00,1.20,28.80,0,100
2016-01-17 10:00,0.20,765.10,1.00,29.00,0,90
2016-01-17 10:10,0.38,765.10,1.00,29.00,0,90
2016-01-17 10:20,0.57,765.20,1.00,29.00,0,90
2016-01-17 10:30,0.75,765.30,1.00,29.00,0,90
2016-01-17 10:40,0.93,765.30,1.00,29.00,0,100
2016-01-17 10:50,1.12,765.40,1.00,29.00,0,80
2016-01-17 11:00,1.30,765.40,1.00,29.00,0,180
2016-01-17 11:10,1.48,765.40,1.20,29.00,0,440
2016-01-17 11:20,1.67,765.50,1.30,29.00,0,300
2016-01-17 11:30,1.85,765.50,1.50,29.00,0,250
2016-01-17 11:40,2.03,765.50,1.70,29.00,0,280
2016-01-17 11:50,2.22,765.60,1.80,29.00,0,460
2016-01-17 12:00,2.40,765.60,2.00,29.00,0,120
2016-01-17 12:10,2.48,765.60,2.00,30.80,0,120
2016-01-17 12:20,2.57,765.60,2.00,32.70,0,110
2016-01-17 12:30,2.65,765.50,2.00,34.50,0,130
2016-01-17 12:40,2.73,765.50,2.00,36.30,0,110
2016-01-17 12:50,2.82,765.50,2.00,38.20,0,120
2016-01-17 13:00,2.90,765.50,2.00,40.00,0,120
2016-01-17 13:10,2.92,765.50,2.00,40.00,0,120
2016-01-17 13:20,2.93,765.50,2.00,40.00,0,130
2016-01-17 13:30,2.95,765.50,2.00,40.00,0,120
2016-01-17 13:40,2.97,765.40,2.00,40.00,0,120
2016-01-17 13:50,2.98,765.40,2.00,40.00,0,410
2016-01-17 14:00,3.00,765.40,2.00,40.00,0,420
2016-01-17 14:10,3.02,765.40,2.00,40.00,0,140
2016-01-17 14:20,3.03,765.30,2.00,40.00,0,60
2016-01-17 14:30,3.05,765.30,2.00,40.00,0,60
2016-01-17 14:40,3.07,765.30,2.00,40.00,10,70
2016-01-17 14:50,3.08,765.20,2.00,40.00,0,80
2016-01-17 15:00,3.10,765.20,2.00,40.00,0,100
2016-01-17 15:10,3.03,765.20,1.80,40.00,0,80
2016-01-17 15:20,2.97,765.20,1.70,40.00,0,80
2016-01-17 15:30,2.90,765.10,1.50,40.00,0,70
2016-01-17 15:40,2.83,765.10,1.30,40.00,0,80
2016-01-17 15:50,2.77,765.10,1.20,40.00,0,80
2016-01-17 16:00,2.70,765.10,1.00,40.00,0,90
2016-01-17 16:10,2.38,765.10,1.20,40.00,0,80
2016-01-17 16:20,2.07,765.00,1.30,40.00,0,80
2016-01-17 16:30,1.75,765.00,1.50,40.00,0,80
2016-01-17 16:40,1.43,765.00,1.70,40.00,0,80
2016-01-17 16:50,1.12,764.90,1.80,40.00,10,80
2016-01-17 17:00,0.80,764.90,2.00,40.00,10,90
2016-01-17 17:10,0.53,764.90,2.00,40.00,10,130
2016-01-17 17:20,0.27,764.90,2.00,40.00,20,380
2016-01-17 17:30,0.00,764.90,2.00,40.00,10,800
2016-01-17 17:40,-0.27,764.80,2.00,40.00,10,790
2016-01-17 17:50,-0.53,764.80,2.00,40.00,20,540
2016-01-17 18:00,-0.80,764.80,2.00,40.00,20,120
2016-01-17 18:10,-0.83,764.80,2.00,40.00,20,110
2016-01-17 18:20,-0.87,764.80,2.00,40.00,30,160
2016-01-17 18:30,-0.90,764.80,2.00,40.00,20,140
2016-01-17 18:40,-0.93,764.80,2.00,40.00,20,550
2016-01-17 18:50,-0.97,764.80,2.00,40.00,10,530
2016-01-17 19:00,-1.00,764.80,2.00,40.00,0,100
2016-01-17 19:10,-1.03,764.80,2.00,40.00,10,100
2016-01-17 19:20,-1.07,764.80,2.00,40.00,10,90
2016-01-17 19:30,-1.10,764.80,2.00,40.00,10,90
2016-01-17 19:40,-1.13,764.80,2.00,40.00,10,100
2016-01-17 19:50,-1.17,764.80,2.00,40.00,10,130
2016-01-17 20:00,-1.20,764.80,2.00,40.00,10,110
2016-01-17 20:10,-1.25,764.80,2.20,37.70,20,120
2016-01-17 20:20,-1.30,764.70,2.30,35.30,30,100
2016-01-17 20:30,-1.35,764.60,2.50,33.00,20,110
2016-01-17 20:40,-1.40,764.60,2.70,30.70,20,100
2016-01-17 20:50,-1.45,764.50,2.80,28.30,20,120
2016-01-17 21:00,-1.50,764.50,3.00,26.00,30,250
2016-01-17 21:10,-1.57,764.50,2.80,26.30,10,110
2016-01-17 21:20,-1.63,764.50,2.70,26.70,0,110
2016-01-17 21:30,-1.70,764.50,2.50,27.00,10,150
2016-01-17 21:40,-1.77,764.40,2.30,27.30,20,110
2016-01-17 21:50,-1.83,764.40,2.20,27.70,10,50
2016-01-17 22:00,-1.90,764.40,2.00,28.00,10,40
2016-01-17 22:10,-1.97,764.40,2.00,28.20,10,50
2016-01-17 22:20,-2.03,764.30,2.00,28.30,10,50
2016-01-17 22:30,-2.10,764.30,2.00,28.50,10,70
